seconds_elapsed,strength_state,away_on_1,away_on_2,away_on_3,away_on_4,away_on_5,away_on_6,away_on_1_id,away_on_2_id,away_on_3_id,away_on_4_id,away_on_5_id,away_on_6_id,home_on_1,home_on_2,home_on_3,home_on_4,home_on_5,home_on_6,home_on_1_id,home_on_2_id,home_on_3_id,home_on_4_id,home_on_5_id,home_on_6_id,away_goalie,home_goalie,away_goalie_id,home_goalie_id
2207,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,BARCLAY GOODROW,VINCENT DESHARNAIS,WILLIAM EKLUND,LUCA CAGNONI,MACKLIN CELEBRINI,,8476624,8479576,8482667,8484152,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2208,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,BARCLAY GOODROW,VINCENT DESHARNAIS,WILLIAM EKLUND,LUCA CAGNONI,MACKLIN CELEBRINI,,8476624,8479576,8482667,8484152,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2209,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,BARCLAY GOODROW,VINCENT DESHARNAIS,WILLIAM EKLUND,LUCA CAGNONI,MACKLIN CELEBRINI,,8476624,8479576,8482667,8484152,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2210,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2211,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2212,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2213,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2214,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2215,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2216,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2217,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2218,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2219,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2220,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2221,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2222,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2223,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2224,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2225,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2226,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2227,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2228,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2229,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2230,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2231,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2232,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2233,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2234,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2235,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2236,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2237,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2238,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2239,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2240,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2241,5v5,NIKITA ZADOROV,VINNI LETTIERI,CASEY MITTELSTADT,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8479968,8479999,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2242,5v5,NIKITA ZADOROV,PAVEL ZACHA,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8478401,8479968,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2243,5v5,NIKITA ZADOROV,PAVEL ZACHA,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8478401,8479968,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2244,5v5,NIKITA ZADOROV,PAVEL ZACHA,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8478401,8479968,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2245,5v5,NIKITA ZADOROV,PAVEL ZACHA,VINNI LETTIERI,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8478401,8479968,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2246,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8477956,8478401,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2247,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8477956,8478401,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2248,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8477956,8478401,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2249,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8477956,8478401,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2250,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8477956,8478401,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2251,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8477956,8478401,8480035,8481043,,LUCAS CARLSSON,TIMOTHY LILJEGREN,WILLIAM EKLUND,WILL SMITH,MACKLIN CELEBRINI,,8479523,8480043,8482667,8484227,8484801,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2252,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,HENRI JOKIHARJU,COLE KOEPKE,,8477507,8477956,8478401,8480035,8481043,,LUCAS CARLSSON,MARIO FERRARO,PATRICK GILES,WILLIAM EKLUND,WILL SMITH,,8479523,8479983,8480825,8482667,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2253,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,MARIO FERRARO,PATRICK GILES,SHAKIR MUKHAMADULLIN,WILLIAM EKLUND,WILL SMITH,,8479983,8480825,8482166,8482667,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2254,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,MARIO FERRARO,PATRICK GILES,SHAKIR MUKHAMADULLIN,WILLIAM EKLUND,WILL SMITH,,8479983,8480825,8482166,8482667,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2255,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2256,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2257,5v5,NIKITA ZADOROV,DAVID PASTRNAK,PAVEL ZACHA,MORGAN GEEKIE,HENRI JOKIHARJU,,8477507,8477956,8478401,8479987,8480035,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2258,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,HENRI JOKIHARJU,,8477956,8478401,8479369,8479987,8480035,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2259,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,HENRI JOKIHARJU,,8477956,8478401,8479369,8479987,8480035,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2260,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2261,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2262,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2263,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2264,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2265,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2266,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2267,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2268,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2269,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2270,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2271,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2272,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
2273,5v5,DAVID PASTRNAK,PAVEL ZACHA,ANDREW PEEKE,MORGAN GEEKIE,MASON LOHREI,,8477956,8478401,8479369,8479987,8482511,,MARIO FERRARO,PATRICK GILES,NIKOLAI KOVALENKO,SHAKIR MUKHAMADULLIN,WILL SMITH,,8479983,8480825,8481042,8482166,8484227,,JOONAS KORPISALO,ALEXANDAR GEORGIEV,8476914,8480382
